date,entity_name,entity_type,cds_5y_bps,bond_spread_bps,bond_yield_10y,equity_return_1d,equity_return_5d,equity_vol_30d,currency_return_1m,market_flag_news
2025-12-10,BNP Paribas,Bank,76.14,56.92,4.8176,0.010478,0.020451,25.0918,-0.001385,1
2025-12-11,BNP Paribas,Bank,72.06,58.73,4.7805,0.019772,0.015642,25.5354,-0.004228,0
2025-12-12,BNP Paribas,Bank,76.86,59.58,4.7327,0.007022,0.017449,25.5217,0.011966,0
2025-12-15,BNP Paribas,Bank,74.59,56.7,4.6884,-0.006567,0.001588,23.2743,-0.008203,0
2025-12-16,BNP Paribas,Bank,79.44,56.07,4.6974,0.014399,0.045723,23.5391,-0.014184,0
2025-12-17,BNP Paribas,Bank,73.59,58.6,4.6745,0.003038,0.038024,23.5143,-0.008358,0
2025-12-18,BNP Paribas,Bank,71.62,59.04,4.7362,0.030629,0.049075,24.2626,0.020615,0
2025-12-19,BNP Paribas,Bank,75.06,57.83,4.7693,0.000194,0.041962,24.2217,0.013124,0
2025-12-22,BNP Paribas,Bank,74.2,57.04,4.7971,0.014743,0.064312,24.5969,0.000884,0
2025-12-23,BNP Paribas,Bank,78.32,56.32,4.7617,-0.012449,0.036143,24.449,-0.001352,0
2025-12-24,BNP Paribas,Bank,82.34,57.77,4.7207,0.028331,0.062271,24.3463,0.01221,0
2025-12-25,BNP Paribas,Bank,83.37,60.17,4.7085,0.018422,0.049688,24.6632,-0.019374,0
2025-12-26,BNP Paribas,Bank,81.14,57.92,4.7142,-0.026436,0.021741,26.0462,0.003232,0
2025-12-29,BNP Paribas,Bank,80.04,60.09,4.7064,-0.005276,0.001584,25.4902,0.004018,0
2025-12-30,BNP Paribas,Bank,75.93,54.35,4.7053,0.027094,0.041688,25.1947,0.016613,0
2025-12-31,BNP Paribas,Bank,74.16,55.34,4.6614,0.006277,0.019347,23.8099,-0.005734,0
2025-08-28,Deutsche Bank,Bank,114.7,104.47,4.8649,-0.015327,,30.0,-0.002265,0
2025-08-29,Deutsche Bank,Bank,115.82,103.7,4.9276,-0.009642,,30.0,-0.00014,0
2025-09-01,Deutsche Bank,Bank,108.5,106.06,4.9571,-0.005017,,30.0,0.00067,0
2025-09-02,Deutsche Bank,Bank,110.38,105.71,4.9329,0.017017,,30.0,-0.009192,0
2025-09-03,Deutsche Bank,Bank,112.99,102.36,4.9447,-0.025337,,30.0,0.004664,0
2025-09-04,Deutsche Bank,Bank,112.98,100.42,4.932,-0.007765,-0.030818,30.0,-0.005418,0
2025-09-05,Deutsche Bank,Bank,113.69,103.54,4.8914,0.001466,-0.019947,30.0,0.004288,0
2025-09-08,Deutsche Bank,Bank,115.83,104.59,4.9639,-0.001262,-0.016249,30.0,-0.00829,0
2025-09-09,Deutsche Bank,Bank,117.1,106.98,4.8694,-0.018782,-0.050878,30.0,0.006192,0
2025-09-10,Deutsche Bank,Bank,123.17,110.61,4.8716,-0.011932,-0.037824,30.0,-0.000589,0
2025-09-11,Deutsche Bank,Bank,120.77,108.12,4.8523,-0.017716,-0.047473,30.0,0.001227,0
2025-09-12,Deutsche Bank,Bank,125.39,106.99,4.8728,0.0063,-0.042876,30.0,-0.000319,0
2025-09-15,Deutsche Bank,Bank,127.63,106.69,4.8656,0.060644,0.016451,30.0,0.002988,0
2025-09-16,Deutsche Bank,Bank,124.6,110.09,4.8428,-0.034298,0.000378,30.0,0.002007,0
2025-09-17,Deutsche Bank,Bank,129.96,112.81,4.8249,0.024509,0.037272,30.0,0.000679,0
2025-09-18,Deutsche Bank,Bank,131.98,115.19,4.8512,0.016057,0.072937,30.0,-0.004278,0
2025-09-19,Deutsche Bank,Bank,130.03,113.52,4.813,0.008305,0.075075,30.0,0.020625,0
2025-09-22,Deutsche Bank,Bank,125.81,113.64,4.8226,0.010152,0.023895,30.0,5.8e-05,0
2025-09-23,Deutsche Bank,Bank,121.93,114.42,4.8152,0.018929,0.08033,30.0,0.011874,0
2025-09-24,Deutsche Bank,Bank,129.47,111.65,4.839,0.005421,0.060202,30.0,0.003042,0
2025-09-25,Deutsche Bank,Bank,125.49,114.5,4.8917,-0.001931,0.041431,30.0,-0.021219,0
2025-09-26,Deutsche Bank,Bank,123.06,112.6,4.9314,0.010615,0.043817,30.0,-0.008399,0
2025-09-29,Deutsche Bank,Bank,121.92,111.18,4.9157,-0.017132,0.015624,30.0,0.016154,0
2025-09-30,Deutsche Bank,Bank,120.59,106.65,4.9655,-0.001647,-0.004885,30.0,0.012251,0
2025-10-01,Deutsche Bank,Bank,117.59,107.44,4.9183,0.022745,0.012262,30.0,-0.004646,0
2025-10-02,Deutsche Bank,Bank,118.06,106.23,4.9393,-0.009323,0.004765,30.0,0.007775,0
2025-10-03,Deutsche Bank,Bank,118.29,111.32,4.8993,-0.012508,-0.018224,30.0,0.005139,0
2025-10-06,Deutsche Bank,Bank,118.66,113.02,4.926,-0.022606,-0.023692,30.0,0.008342,0
2025-10-07,Deutsche Bank,Bank,120.5,117.99,4.9207,-0.018117,-0.039799,30.0,0.011071,0
2025-10-08,Deutsche Bank,Bank,119.86,118.08,4.9181,-0.003244,-0.064198,29.6416,-0.009426,1
2025-10-09,Deutsche Bank,Bank,120.61,117.99,4.9465,-0.00793,-0.062883,29.4164,0.005131,0
2025-10-10,Deutsche Bank,Bank,119.55,119.96,4.9255,0.012761,-0.038902,29.5432,-0.003865,0
2025-10-13,Deutsche Bank,Bank,120.42,124.73,4.9165,-0.006301,-0.022869,29.5636,-0.000194,0
2025-10-14,Deutsche Bank,Bank,119.24,118.73,4.9477,0.020145,0.015208,29.7287,-0.00864,1
2025-10-15,Deutsche Bank,Bank,121.88,123.12,4.9435,-0.00289,0.015568,28.7947,0.000701,0
2025-10-16,Deutsche Bank,Bank,125.08,123.29,4.99,0.005311,0.029122,28.7106,0.006419,0
2025-10-17,Deutsche Bank,Bank,125.16,125.46,4.8819,0.013111,0.029477,28.9111,-0.006541,0
2025-10-20,Deutsche Bank,Bank,118.93,127.21,4.8911,0.040085,0.077534,30.9019,-0.011131,0
2025-10-21,Deutsche Bank,Bank,123.65,128.46,4.8941,-0.029974,0.024595,31.7171,-0.002461,0
2025-10-22,Deutsche Bank,Bank,120.61,128.65,4.8999,0.028252,0.056595,32.235,0.006111,0
2025-10-23,Deutsche Bank,Bank,118.45,128.1,4.8702,-0.024646,0.02511,32.6831,-0.006118,0
2025-10-24,Deutsche Bank,Bank,118.17,126.24,4.7875,0.008843,0.020792,32.7082,-0.012401,0
2025-10-27,Deutsche Bank,Bank,118.26,120.57,4.7751,-0.013914,-0.032206,28.4415,0.003192,0
2025-10-28,Deutsche Bank,Bank,122.12,120.93,4.7679,-0.014425,-0.016692,26.873,-0.001943,0
2025-10-29,Deutsche Bank,Bank,120.79,117.73,4.8109,0.000703,-0.043037,26.0379,0.019012,0
2025-10-30,Deutsche Bank,Bank,120.31,115.92,4.7848,-0.025736,-0.044106,26.7435,-0.01858,0
2025-10-31,Deutsche Bank,Bank,120.85,116.85,4.7215,0.017215,-0.036174,27.1006,-0.004831,0
2025-11-03,Deutsche Bank,Bank,121.0,116.68,4.697,-0.013085,-0.035363,27.1829,0.003428,0
2025-11-04,Deutsche Bank,Bank,114.19,114.0,4.6885,-0.018356,-0.039211,26.996,-0.001313,0
2025-11-05,Deutsche Bank,Bank,114.46,115.01,4.6818,0.023477,-0.017345,27.8858,0.011571,0
2025-11-06,Deutsche Bank,Bank,114.2,114.56,4.7101,0.004707,0.01336,27.9383,0.009531,0
2025-11-07,Deutsche Bank,Bank,115.1,114.25,4.6803,-0.031772,-0.035441,29.0312,-0.006456,0
2025-11-10,Deutsche Bank,Bank,113.45,114.05,4.6867,-0.019121,-0.04134,29.1206,0.012657,0
2025-11-11,Deutsche Bank,Bank,110.93,114.94,4.7205,0.035077,0.010842,31.0394,-0.007455,0
2025-11-12,Deutsche Bank,Bank,114.13,112.52,4.7762,-0.004425,-0.016716,30.2201,0.002887,0
2025-11-13,Deutsche Bank,Bank,114.96,107.02,4.7485,-0.034391,-0.054981,31.5261,0.011712,0
2025-11-14,Deutsche Bank,Bank,118.06,109.94,4.7049,-0.007464,-0.031255,31.4326,-0.011057,0
2025-11-17,Deutsche Bank,Bank,117.26,107.04,4.6877,0.001237,-0.011148,30.9106,-0.001613,0
2025-11-18,Deutsche Bank,Bank,115.46,106.38,4.6203,-0.01493,-0.058922,30.7855,0.009649,0
2025-11-19,Deutsche Bank,Bank,120.28,111.34,4.6018,-0.000569,-0.055276,30.7863,-0.011467,1
2025-11-20,Deutsche Bank,Bank,121.66,111.04,4.5844,-0.001771,-0.023362,30.736,-0.000884,0
2025-11-21,Deutsche Bank,Bank,120.2,105.73,4.5702,-0.001466,-0.01746,30.4373,0.00229,0
2025-11-24,Deutsche Bank,Bank,123.47,106.67,4.5659,0.008761,-0.010077,30.5706,-0.015709,0
2025-11-25,Deutsche Bank,Bank,119.57,107.08,4.5187,0.030023,0.035098,31.2857,0.002505,0
2025-11-26,Deutsche Bank,Bank,113.93,105.52,4.4872,-0.011433,0.023846,31.4142,-0.001681,0
2025-11-27,Deutsche Bank,Bank,112.57,105.66,4.5069,0.018469,0.044606,31.8808,-0.018247,0
2025-11-28,Deutsche Bank,Bank,118.92,103.19,4.4057,-0.005105,0.040799,31.613,0.01101,0
2025-12-01,Deutsche Bank,Bank,124.59,102.13,4.3547,-0.00027,0.031481,29.1078,-0.005677,0
2025-12-02,Deutsche Bank,Bank,124.91,103.47,4.3981,0.002152,0.00357,28.046,0.003081,0
2025-12-03,Deutsche Bank,Bank,123.19,101.82,4.433,-0.002055,0.01309,26.5793,-0.011726,0
2025-12-04,Deutsche Bank,Bank,126.25,101.85,4.3621,0.024148,0.018739,26.8982,-0.009057,0
2025-12-05,Deutsche Bank,Bank,123.62,102.62,4.2653,0.051627,0.07683,30.7668,-0.002697,0
2025-12-08,Deutsche Bank,Bank,123.02,103.47,4.2862,0.012493,0.090578,30.6903,0.005556,0
2025-12-09,Deutsche Bank,Bank,122.89,106.56,4.278,-0.002256,0.085781,30.3778,0.010036,0
2025-12-10,Deutsche Bank,Bank,124.51,107.0,4.2772,-0.007042,0.080355,30.4684,0.011241,0
2025-12-11,Deutsche Bank,Bank,126.99,105.81,4.2474,0.021946,0.078032,29.9877,-0.005316,0
2025-12-12,Deutsche Bank,Bank,129.41,107.12,4.2764,0.010055,0.035416,29.7617,-0.006415,0
2025-12-15,Deutsche Bank,Bank,130.09,108.88,4.3237,0.011346,0.034243,29.5148,0.004497,0
2025-12-16,Deutsche Bank,Bank,129.25,106.29,4.3171,-0.013777,0.0223,29.2629,-0.006752,0
2025-12-17,Deutsche Bank,Bank,128.07,106.51,4.3118,0.000871,0.030447,28.6534,0.006086,0
2025-12-18,Deutsche Bank,Bank,127.42,104.26,4.3381,0.018018,0.026487,28.9886,-0.016076,0
2025-12-19,Deutsche Bank,Bank,124.37,106.57,4.3129,-0.002628,0.013598,27.1905,0.007007,0
2025-12-22,Deutsche Bank,Bank,123.08,101.15,4.3383,-0.02312,-0.020945,27.4972,0.000599,0
2025-12-23,Deutsche Bank,Bank,123.53,99.18,4.3517,0.000451,-0.006821,25.9117,0.010037,0
2025-12-24,Deutsche Bank,Bank,128.66,102.55,4.3601,-0.008991,-0.016606,26.0484,0.008071,0
2025-12-25,Deutsche Bank,Bank,124.85,103.28,4.4149,-0.021539,-0.054819,24.7453,0.000653,0
2025-12-26,Deutsche Bank,Bank,124.28,98.79,4.3871,-0.007435,-0.059374,24.7443,-0.005241,0
2025-12-29,Deutsche Bank,Bank,124.29,97.56,4.3877,0.01835,-0.019444,25.1249,-0.010329,0
2025-12-30,Deutsche Bank,Bank,126.39,95.82,4.3614,-0.00544,-0.025217,24.6825,-0.013459,0
2025-12-31,Deutsche Bank,Bank,123.23,98.74,4.3349,-0.002716,-0.019045,24.7219,0.00945,0
2025-08-28,UniCredit,Bank,123.19,109.72,5.0106,-0.009979,,28.0,-0.024388,0
2025-08-29,UniCredit,Bank,122.72,111.16,4.978,0.003678,,28.0,0.000684,0
2025-09-01,UniCredit,Bank,122.95,111.65,4.9533,-0.005275,,28.0,0.006158,1
2025-09-02,UniCredit,Bank,126.61,112.71,4.9483,-0.049661,,28.0,0.000169,0
2025-09-03,UniCredit,Bank,124.63,109.13,4.9279,-0.002307,,28.0,-0.004532,0
2025-09-04,UniCredit,Bank,129.03,108.1,4.9472,-0.006237,-0.059289,28.0,0.021038,0
2025-09-05,UniCredit,Bank,130.84,105.29,4.8851,0.014726,-0.048934,28.0,0.003764,0
2025-09-08,UniCredit,Bank,127.45,108.36,4.8303,0.027604,-0.017498,28.0,-0.007614,0
2025-09-09,UniCredit,Bank,126.13,110.08,4.8086,-0.002571,0.031185,28.0,0.000409,0
2025-09-10,UniCredit,Bank,122.76,105.87,4.7632,-0.003546,0.029904,28.0,-0.026388,0
2025-09-11,UniCredit,Bank,130.13,108.16,4.7624,-0.004337,0.031873,28.0,0.000225,0
2025-09-12,UniCredit,Bank,131.5,111.1,4.7335,0.00243,0.019369,28.0,0.015476,0
2025-09-15,UniCredit,Bank,133.24,112.69,4.7193,-0.009817,-0.017753,28.0,0.001019,0
2025-09-16,UniCredit,Bank,137.84,115.34,4.6653,0.012122,-0.003283,28.0,0.00677,0
2025-09-17,UniCredit,Bank,131.53,112.68,4.6612,-0.028683,-0.028427,28.0,-0.001759,0
2025-09-18,UniCredit,Bank,136.51,114.06,4.6632,-0.003329,-0.027443,28.0,-0.0065,0
2025-09-19,UniCredit,Bank,134.51,112.95,4.7145,0.010137,-0.019966,28.0,-0.011115,0
2025-09-22,UniCredit,Bank,134.71,109.14,4.7776,-0.020337,-0.030378,28.0,0.008486,0
2025-09-23,UniCredit,Bank,133.29,110.45,4.8171,-0.00104,-0.042987,28.0,-0.003198,0
2025-09-24,UniCredit,Bank,133.23,107.42,4.8109,0.000968,-0.013772,28.0,0.005846,0
2025-09-25,UniCredit,Bank,139.41,107.57,4.8033,-0.006005,-0.01642,28.0,-0.001804,0
2025-09-26,UniCredit,Bank,143.32,106.18,4.7999,-0.003241,-0.029446,28.0,-0.012321,0
2025-09-29,UniCredit,Bank,140.72,107.93,4.736,0.008452,-0.000925,28.0,0.020243,0
2025-09-30,UniCredit,Bank,134.99,108.47,4.7377,0.009978,0.010094,28.0,-0.005811,0
2025-10-01,UniCredit,Bank,135.77,108.6,4.712,0.008905,0.018104,28.0,0.018043,0
2025-10-02,UniCredit,Bank,134.44,112.45,4.759,0.004395,0.028756,28.0,-0.012031,0
2025-10-03,UniCredit,Bank,132.76,112.33,4.709,0.010963,0.043415,28.0,0.008823,0
2025-10-06,UniCredit,Bank,130.72,111.78,4.6741,-4.8e-05,0.03462,28.0,-0.004866,0
2025-10-07,UniCredit,Bank,129.12,109.88,4.7039,-0.002896,0.021431,28.0,-0.006494,0
2025-10-08,UniCredit,Bank,133.03,110.57,4.7099,0.002073,0.014514,21.7995,0.005877,0
2025-10-09,UniCredit,Bank,130.2,112.72,4.6311,0.016044,0.026281,22.1997,-0.012112,0
2025-10-10,UniCredit,Bank,132.17,108.29,4.6324,0.004073,0.019287,22.2064,-0.001894,0
2025-10-13,UniCredit,Bank,132.01,109.95,4.7114,-0.027291,-0.008482,23.4512,0.016172,0
2025-10-14,UniCredit,Bank,131.85,112.1,4.6998,0.025189,0.019445,19.9132,-0.004054,0
2025-10-15,UniCredit,Bank,126.58,111.96,4.6497,0.006714,0.024167,19.9451,0.008869,0
2025-10-16,UniCredit,Bank,125.02,111.89,4.6781,0.022624,0.030799,20.6849,-0.003688,0
2025-10-17,UniCredit,Bank,128.73,108.8,4.7053,0.021334,0.048519,21.0953,-0.017786,0
2025-10-20,UniCredit,Bank,129.42,110.74,4.603,-0.012603,0.064352,20.1996,-0.010232,0
2025-10-21,UniCredit,Bank,131.25,107.52,4.6296,0.008459,0.046984,20.264,-0.017258,0
2025-10-22,UniCredit,Bank,128.56,109.97,4.6528,-0.007818,0.03187,20.3935,-0.011355,0
2025-10-23,UniCredit,Bank,126.31,113.88,4.7224,0.017565,0.026766,20.8104,0.000853,0
2025-10-24,UniCredit,Bank,123.55,115.05,4.6996,0.010327,0.015701,20.9355,0.001053,1
2025-10-27,UniCredit,Bank,125.48,110.48,4.7417,-0.017304,0.010865,21.411,-0.00384,0
2025-10-28,UniCredit,Bank,126.09,104.08,4.748,0.019384,0.021815,21.7868,0.009955,0
2025-10-29,UniCredit,Bank,126.61,105.67,4.7746,0.007736,0.037834,19.778,0.008389,0
2025-10-30,UniCredit,Bank,124.42,102.45,4.7257,0.018965,0.039262,20.1222,0.009376,0
2025-10-31,UniCredit,Bank,124.29,104.54,4.682,-0.006528,0.021924,20.2913,0.006955,0
2025-11-03,UniCredit,Bank,126.81,104.66,4.7002,0.013954,0.05443,19.1624,-0.010014,0
2025-11-04,UniCredit,Bank,128.16,105.05,4.7005,-0.011347,0.022643,19.659,0.006988,0
2025-11-05,UniCredit,Bank,129.2,105.94,4.756,-0.017275,-0.002738,20.619,-0.002799,0
2025-11-06,UniCredit,Bank,127.29,103.86,4.7837,-0.006614,-0.027772,20.645,0.010599,0
2025-11-07,UniCredit,Bank,128.99,107.05,4.8611,0.00153,-0.019887,20.5462,-0.006398,0
2025-11-10,UniCredit,Bank,125.32,103.58,4.8002,0.019926,-0.014114,20.9963,-0.006293,0
2025-11-11,UniCredit,Bank,129.96,102.08,4.8375,0.032284,0.029395,22.3853,-0.006574,0
2025-11-12,UniCredit,Bank,129.06,101.08,4.8439,0.009151,0.057075,22.3886,0.011174,0
2025-11-13,UniCredit,Bank,133.38,105.36,4.8241,-0.00489,0.05891,22.5803,-0.00528,0
2025-11-14,UniCredit,Bank,133.95,105.47,4.8254,-0.013079,0.043464,23.0914,-0.002304,0
2025-11-17,UniCredit,Bank,130.26,104.0,4.8935,-0.019248,0.003386,24.0258,-0.016612,0
2025-11-18,UniCredit,Bank,129.58,100.53,4.8566,-0.017408,-0.044915,24.7058,0.002073,0
2025-11-19,UniCredit,Bank,129.42,100.79,4.864,0.003781,-0.049998,24.704,-0.008127,0
2025-11-20,UniCredit,Bank,124.85,103.35,4.8965,-0.019953,-0.064378,25.2619,0.008188,0
2025-11-21,UniCredit,Bank,129.5,105.37,4.835,-0.003491,-0.055288,25.3031,0.002768,0
2025-11-24,UniCredit,Bank,132.52,108.68,4.8258,-0.000467,-0.037198,23.8236,-0.015311,0
2025-11-25,UniCredit,Bank,133.7,108.45,4.8457,-0.006498,-0.026507,23.0078,0.004205,0
2025-11-26,UniCredit,Bank,133.03,108.06,4.8548,-0.006218,-0.036203,23.0633,-0.001315,0
2025-11-27,UniCredit,Bank,135.23,112.68,4.8351,0.000579,-0.016011,22.1826,-0.000868,0
2025-11-28,UniCredit,Bank,130.2,114.49,4.8149,0.004947,-0.007679,21.3646,0.002942,0
2025-12-01,UniCredit,Bank,129.03,112.27,4.7801,0.030374,0.022939,22.7145,-0.003008,0
2025-12-02,UniCredit,Bank,126.8,112.83,4.8001,0.008625,0.038509,22.7189,0.00076,0
2025-12-03,UniCredit,Bank,128.92,116.68,4.8274,0.003022,0.048165,22.5602,0.017119,0
2025-12-04,UniCredit,Bank,130.77,115.74,4.8703,0.041995,0.091551,24.9484,-0.00786,0
2025-12-05,UniCredit,Bank,125.82,118.65,4.8959,0.03807,0.127529,26.8553,-0.007506,0
2025-12-08,UniCredit,Bank,123.72,123.32,4.9756,-0.013223,0.079822,26.6142,-0.005496,0
2025-12-09,UniCredit,Bank,126.3,120.53,4.9758,0.01429,0.085886,26.3992,-0.000165,0
2025-12-10,UniCredit,Bank,124.52,124.35,4.9255,0.014644,0.098468,26.5667,-0.00279,0
2025-12-11,UniCredit,Bank,123.53,125.32,4.884,0.002694,0.057037,26.1812,0.001649,0
2025-12-12,UniCredit,Bank,122.43,122.64,4.8406,-0.014259,0.003751,26.5112,0.029491,0
2025-12-15,UniCredit,Bank,126.22,125.22,4.8219,-0.011484,0.00552,26.608,0.010055,0
2025-12-16,UniCredit,Bank,125.61,125.49,4.8253,-0.038845,-0.047155,28.8291,-0.002298,0
2025-12-17,UniCredit,Bank,122.76,120.32,4.8259,0.007667,-0.053707,28.3662,0.00847,0
2025-12-18,UniCredit,Bank,124.01,121.63,4.9082,-0.019647,-0.074791,28.9334,0.004736,0
2025-12-19,UniCredit,Bank,121.03,117.89,4.9379,0.002277,-0.05927,28.9342,0.017446,0
2025-12-22,UniCredit,Bank,118.94,113.79,4.9292,-0.005141,-0.053234,28.4728,0.024267,0
2025-12-23,UniCredit,Bank,120.39,113.18,4.9055,-0.012699,-0.02748,27.1332,-0.006985,0
2025-12-24,UniCredit,Bank,123.54,118.93,4.8421,-0.032859,-0.066593,28.4461,0.01871,0
2025-12-25,UniCredit,Bank,124.67,118.49,4.7902,0.018207,-0.030551,29.0192,-0.002412,0
2025-12-26,UniCredit,Bank,121.38,118.32,4.7532,0.004805,-0.028107,28.864,-0.008953,0
2025-12-29,UniCredit,Bank,120.17,116.5,4.7018,-0.00203,-0.025067,28.3546,0.001768,0
2025-12-30,UniCredit,Bank,119.36,116.03,4.8066,-0.019313,-0.031599,28.4563,0.014642,0
2025-12-31,UniCredit,Bank,122.48,119.34,4.8119,0.006675,0.007987,28.5034,0.003383,0
2025-08-28,Santander,Bank,95.29,80.72,4.6472,-0.003025,,26.0,-0.008,0
2025-08-29,Santander,Bank,94.93,80.23,4.6849,0.008426,,26.0,0.000443,0
2025-09-01,Santander,Bank,92.97,80.74,4.7329,-0.007757,,26.0,-0.018766,0
2025-09-02,Santander,Bank,94.78,78.27,4.674,-0.002759,,26.0,-0.006176,0
2025-09-03,Santander,Bank,97.33,81.01,4.7001,-0.018334,,26.0,-0.002015,0
2025-09-04,Santander,Bank,97.04,81.6,4.7606,0.023174,0.00225,26.0,0.004146,0
2025-09-05,Santander,Bank,97.04,84.5,4.777,-0.013803,-0.019844,26.0,0.014034,0
2025-09-08,Santander,Bank,98.89,84.69,4.7723,0.006131,-0.006125,26.0,0.00218,0
2025-09-09,Santander,Bank,103.64,86.82,4.7799,0.015717,0.012288,26.0,-0.010325,0
2025-09-10,Santander,Bank,104.25,84.44,4.8172,-0.010024,0.020858,26.0,-0.010081,0
2025-09-11,Santander,Bank,102.53,81.35,4.8179,0.015078,0.01278,26.0,-0.009078,0
2025-09-12,Santander,Bank,106.56,83.64,4.8417,0.015476,0.042849,26.0,-0.010986,0
2025-09-15,Santander,Bank,106.35,84.71,4.7947,-0.01436,0.02161,26.0,0.005972,0
2025-09-16,Santander,Bank,102.78,81.34,4.8194,0.017408,0.02331,26.0,0.005372,0
2025-09-17,Santander,Bank,100.16,82.56,4.8298,-0.008525,0.024859,26.0,-0.010086,1
2025-09-18,Santander,Bank,93.86,81.85,4.8495,-0.008512,0.001042,26.0,0.000669,0
2025-09-19,Santander,Bank,95.8,81.24,4.8363,0.012287,-0.002103,26.0,0.003351,0
2025-09-22,Santander,Bank,96.56,79.84,4.8413,0.019322,0.031998,26.0,-0.008113,0
2025-09-23,Santander,Bank,93.28,79.46,4.8398,-0.001903,0.012411,26.0,0.003339,0
2025-09-24,Santander,Bank,97.51,77.18,4.8674,0.022164,0.043748,26.0,0.006297,1
2025-09-25,Santander,Bank,98.4,79.6,4.9479,0.017067,0.070675,26.0,0.002493,0
2025-09-26,Santander,Bank,101.21,83.26,4.9282,-0.021877,0.034541,26.0,-0.005532,0
2025-09-29,Santander,Bank,101.86,78.83,4.9533,0.014799,0.02995,26.0,-0.005924,0
2025-09-30,Santander,Bank,101.73,81.37,5.0001,0.009444,0.041659,26.0,-0.001604,0
2025-10-01,Santander,Bank,107.14,81.4,5.0406,0.022271,0.041769,26.0,-0.007425,0
2025-10-02,Santander,Bank,104.92,78.98,5.0555,-0.006214,0.017923,26.0,0.018199,0
2025-10-03,Santander,Bank,103.27,79.82,5.1177,0.014287,0.055558,26.0,0.004149,0
2025-10-06,Santander,Bank,104.1,77.96,5.2402,-0.017768,0.021683,26.0,-0.003125,0
2025-10-07,Santander,Bank,104.65,77.76,5.3104,0.026064,0.038504,26.0,-0.004658,1
2025-10-08,Santander,Bank,103.57,76.35,5.3044,0.015558,0.031684,22.7092,0.002613,0
2025-10-09,Santander,Bank,99.6,77.88,5.3296,-0.012873,0.02477,23.1581,0.008954,0
2025-10-10,Santander,Bank,97.32,78.67,5.3326,0.019831,0.030372,23.5522,-0.001201,0
2025-10-13,Santander,Bank,95.51,78.44,5.3244,-0.011928,0.036499,23.7667,-0.001768,0
2025-10-14,Santander,Bank,90.69,75.21,5.3058,-0.009735,0.000336,24.0292,0.010519,0
2025-10-15,Santander,Bank,89.29,74.85,5.275,-0.020928,-0.035603,24.2453,-0.004561,0
2025-10-16,Santander,Bank,89.97,74.45,5.2883,0.014732,-0.008633,23.8073,-0.003802,0
2025-10-17,Santander,Bank,89.98,73.13,5.3112,-0.02895,-0.056053,25.1127,-0.003596,0
2025-10-20,Santander,Bank,90.98,71.24,5.312,-0.023062,-0.066689,26.2066,0.007814,0
2025-10-21,Santander,Bank,90.79,70.11,5.3486,-0.008701,-0.065715,26.0952,-0.001168,0
2025-10-22,Santander,Bank,88.94,71.79,5.4142,0.018799,-0.027804,26.301,0.006817,0
2025-10-23,Santander,Bank,90.28,68.45,5.4031,0.014142,-0.02837,26.2652,-0.000489,0
2025-10-24,Santander,Bank,86.15,62.47,5.3443,-0.006652,-0.006058,26.1111,0.010358,0
2025-10-27,Santander,Bank,81.33,61.6,5.4068,-0.004188,0.013144,25.7381,-0.002434,0
2025-10-28,Santander,Bank,80.96,63.14,5.3566,-0.005452,0.016465,25.4269,0.026847,0
2025-10-29,Santander,Bank,82.4,61.05,5.4157,-0.018826,-0.021075,25.9308,0.002168,0
2025-10-30,Santander,Bank,79.59,60.28,5.3871,0.007539,-0.027449,25.8338,-0.004304,0
2025-10-31,Santander,Bank,76.9,61.81,5.4358,-0.008105,-0.028872,25.7815,-0.007179,0
2025-11-03,Santander,Bank,76.96,63.62,5.4546,0.008817,-0.01619,25.3228,-0.009778,0
2025-11-04,Santander,Bank,78.94,63.93,5.421,-0.014222,-0.024866,25.6665,0.005348,0
2025-11-05,Santander,Bank,83.28,64.55,5.3737,-0.011403,-0.017488,25.0282,-0.002617,0
2025-11-06,Santander,Bank,80.9,64.08,5.3853,-0.002768,-0.027539,24.4627,-0.022382,0
2025-11-07,Santander,Bank,75.1,64.89,5.3368,0.032061,0.01184,25.5094,-0.01401,0
2025-11-10,Santander,Bank,74.36,68.52,5.3214,0.006573,0.009589,25.2206,0.001413,0
2025-11-11,Santander,Bank,68.85,69.24,5.3569,-0.01036,0.013546,25.2253,1.8e-05,1
2025-11-12,Santander,Bank,63.76,73.33,5.3454,0.005006,0.030369,24.369,-0.000455,0
2025-11-13,Santander,Bank,63.9,74.26,5.3096,-0.013042,0.019754,24.5618,-0.005463,0
2025-11-14,Santander,Bank,63.95,77.16,5.2882,0.006171,-0.005827,24.2297,-0.00731,0
2025-11-17,Santander,Bank,67.63,78.89,5.2928,-0.010182,-0.022376,23.9037,-0.001662,1
2025-11-18,Santander,Bank,69.14,81.63,5.264,0.012502,0.000208,22.8788,-0.001947,0
2025-11-19,Santander,Bank,70.09,82.68,5.2718,0.011683,0.006854,22.6547,-0.014622,0
2025-11-20,Santander,Bank,73.79,81.71,5.2363,0.015946,0.036426,22.9914,0.00876,0
2025-11-21,Santander,Bank,79.12,79.5,5.1851,-0.001479,0.028547,22.1436,-0.007993,0
2025-11-24,Santander,Bank,82.76,78.69,5.2107,-0.00282,0.036197,21.9472,0.003241,0
2025-11-25,Santander,Bank,79.78,78.75,5.2301,-0.026709,-0.003932,22.9864,9.9e-05,0
